question,label
"ניתן לצרוב על דיסק 700 מגה בייט. יואל צרב 60% מהדיסק. כמה מגה בייט הוא יכול עדיין לצרוב? 4 המרחק בין שתי מכוניות הוא 600 ק""מ. המכוניות יצאו באותו הזמן זו לקראת זו. מכונית אחת נסעה במהירות של 40 קמ""ש ומכונית שנייה נסעה במהירות של 60 קמ""ש. כעבור כמה זמן נפגשו המכוניות?",1
"המרחק בין תל אביב לברלין הוא 1,800 קילומטרים. בשבע בבוקר יצא מטוס מתל אביב לברלין וכעבור חצי שעה יצא מטוס מברלין לתל אביב. ידוע כי מהירות הנסיעה של המטוס מתל אביב לברלין נמוכה ב-45 קמ""ש ממהירות המטוס שיצא מברלין. המטוס שהמריא מתל אביב נחת 20 דקות לפני המטוס שהגיע מברלין. מה הייתה מהירות המטוס שיצא מברלין? 6",1
"מיאר השיג 30 חפיסות משני סוגי שוקולד, על כל חפיסת שוקולד מסוג 1 שילם 126 שקלים, ועל כל חפיסת שוקולד מסוג 2 שילם 156 שקלים. כמה חפיסות מכל סוג קנה מיאר אם היה נתון כי שעלות חפיסת שוקולד מהסוג הראשון זולה ב-6 שקלים?",1
"דנה ובירד החליטו לנסוע לאילת. הם הלכו במהירות קבועה ללא עצירה במשך 5 שעות. בדרך חזרה הם נסעו שעתיים באותה מהירות, ואז עצרו למנוחה של 15 דקות. לאחר מכן, עקב עומסי תנועה, הורידו את המהירות ב-19 קמ""ש, כך שמשך הנסיעה חזרה עמד על 6 שעות ורבע. מה המרחק מרמת השרון שילת?",0
"איתי טס מתל אביב לברצלונה. נתון כי שמהירות הטיסה הלוך ושוב היא 640 קמ""ש, וידוע שזמן הטיסה בטיסה חזרה היה קצר יותר ב-35 דקות לשעה מכיוון שמרחק הטיסה בהלוך גדול פי 1.",0
מהו המספר הנתון?,0
"סכום אורכי ניצביו של משולש ישר זווית הוא 21 ס''מ ושטחו 54 ס''מ, מצאו את אורך כל הניצבים של המשולש.",1
"במהלך משחק כדורגל שחקן התקרב לשער היריבה ובמפתיע בעט לשער שהיה במרחק 30 מטרים. לפניכם הגרף שמתאר את המרחק (במטרים) שהשער כפונקציה של הזמן (שניות) שעבר. א. זמן התגובה של השוער הוא ,0",1
מה הם שני המספרים,0
רַעַל.,1
"מחיר הדלק עלה פעמיים ב-6%, ומחירו לפני העלייה היה 4 שקלים. גלה כמה עלה מחיר הגז ב. מה המחיר הנוכחי שלו?",0
"היחס בין מספר הבקשות של פאטמה לבין מספר הבקשות של נועה הוא 3:5 א'. האם ייתכן אלה ביחד יש 84 אפליקציות? נתון כי שאם ספיר ימחק 10 ואלון ימחק 2 אפליקציות, היחס בין מספר האפליקציות שיש לאלון למספר האפליקציות שיש לאורי יהיה 5:7b. גלה כמה אפליקציות היו לאלון לפני שהוא מחק אותן, נימקו",0
לפני כמה שנים היה גילו של האב פי 3מגיל הבן? בעיות העברה – תרגול,0
"רימאס קנתה 3 ק""ג מלפפונים ו-0",0
"מספר התלמידים בבית הספר ""אלון"" היה גדול פי 2 ממספר התלמידים בבית הספר ""נחשון"". בית הספר ""נחשון"" שופץ והורחב, ולכן הועברו 125 תלמידים מ""אלון"" ל""נחשון"". לאחר המעבר היחס בין מספר התלמידים ה""אלון"" למספר התלמידים ב""נחשון"" שווה ל",1
תעודת תיכון - 5 יחידות - שאלון 581 המרחק מבית רננה לבית הספר הוא 500 מטר. רננה יצאה מביתה לבית הספר והלכה במהירות קבועה,1
אם יש לך מלבן עם צלע אחת באורך a ואורך הצלע השניה גדול מפאי,1
"בחדר יש 80 אנשים, מספר הבנים גדול בעשר ממספר הבנות. כמה בנים ישנם בחדר?",0
"עידן קנה מניות של אנרגיה ירוקה, שערך כל מנייה היה 20 דולר. ערכה של המנייה ירד ולאחר שבוע היה 17 דולר א. בכמה אחוזים ירד ערך המנייה לאחר שבוע? לאחר שבוע נוסף ערך המנייה גדל ב30%- אחוז מהערך שהיה לאחר הירידה ועידן מכר את כל המניות שהיו לו ב. בהינתן שעידן קנה 30 מניות, כמה כסף הרוויח עידן?",0
"לאסף יש תיק במבה ולעלמה תיק פייזלי, ביחד 94 חלקים. אם אחמד אכל 12 בימבות ועלמה אכלה 10 ביסלי, בתיק של ינון היו 8 חתיכות יותר מהשקית של אחמד. מה מספר חתיכות היו בכל שקית?",0
מחיר קילו תפוזים נמוך ב-2 שקלים ממחיר קילו אגסים,0
"סוחר קנה 12 מוצרים משני סוגים. מוצרים מסוג ראשון נמכרים בעלות של 18 שקלים ומוצרים מסוג שני עולים 14 שקלים למוצר. בסך הכל מכר הסוחר את כל המוצרים ב-196 ש""ח. כמה מוצרים מכר מכל סוג?",0
"שני רוכבי אופניים יצאו משני ישובים שונים ונסעו זה לקראת זה. כעבור 2 שעות נפגשו השנים והמשיכו בדרכם ללא עצירה. אחד הרוכבים הגיע לישוב שממנו יצא השני 4 שעות לאחר הפגישה. נתון כי שהמרחק בית הרוכבים לפני שיצאו היה 72 ק""מ מה ההפרש בין מהירות רוכבי האופניים?",1
"אלה רוצה להשקיע בבנק 10,000 שקלים למשך שנה. הוא החליט לחלק את השקעתו לשתי תכניות חסכון. בתכנית הראשונה מקבלים 4% רווח. בתכנית השנייה מקבלים 5% רווח. מה מספר השקיע אלה בכל תכנית, אם בסוף השנה הוא קיבל לידיו רווח בגובה 440 שקלים?",1
"שטח של ריובע נתון על ידי הביטוי ���� 24 − ����5 + 2 . כך שהתקבל מלבן ששטחו מיוצג על ידי הביטוי: ���� א. הביעו באמצעות x את אורך של צלע הריבוע ב. הביעו את אורכי צלעות המלבן בעזרת x את אורכי צלעות המלבן ג. נתון ששטח המלבן הוא 52 סמ""ר, מצאו את שטח הריבוע",1
"נתונים ל-3 חדרים: א', ב', ג'. ידוע שבחדר א' יש 3 אנשים יותר מחדר ב', ובחדר ב' יש פי 2 יותר אנשים מחדר ג'. אם נעביר 3 אנשים מחדר א' לחדר ג' ומחדר ב' נעבור לחדר ג'.",0
יובל רץ 4,1
"מלבן שאורכו גדול פי שלושה מאורך הצלע השנייה. צור מלבן חדש ממלבן זה שצלעו הארוך קטן ב-4 ס""מ מהצלע הארוכה של המלבן המקורי. אורך הצלע הקצרה שלו ארוך ב-2 ס""מ מאורך הצלע הקצרה של המלבן המקורי. א. כתוב ליד צלעות המלבן המתוארות על ידי אורכי הצלעות המשתנים. עליי. צייר מלבן נוסף וכתוב לצד רגליו את אורכי צלעותיו לאחר התאמתן. ג. הביעו את אורך היקף המלבן החדש באמצעות המשתנה. ד. אם שטח המלבן החדש הוא 20 ס""מ, מצא את אורכי הצלעות של המלבן המקורי",1
"סוחר קנה 12 מוצרים משני סוגים. סוג 1 מהמוצרים מכר בעלות של 18 שקלים ואת המוצרים מסוג השני בעלות של 14 שקלים למוצר. סה""כ מכר הסוחר את כל המוצרים ב196- שקלים. כמה מוצרים מכר מכל סוג ?",1
"אם יש לכם מלבן שצלעותיו מסתכמות ב-18 ס""מ מאותו מלבן, צרו מלבן חדש שצד אחד קצר ב-5 ס""מ והצד השני ארוך ב-6 ס""מ מאורך הצלעות של המלבן שנבחר. בחר צד אחד של המלבן המסומן באיקס. א. הבטא את הצלע של המלבן המקורי באמצעות x וצלעות המלבן החדש. 23- מטרים רבועים של פני המלבן המקורי ג. כתבו משוואה ומצאו את אורכי הצלעות של המלבן המקורי",1
ספרים בעברית והיתר ספרים באנגלית. מוציאים באקראי ספר אחד מהספריה. מה ההסתברות שהספר יהיה בעברית?,1
"מטר לשנייה. כשהאב הגיע נטע, הם עמדו ודיברו שתי דקות והוא נתן לה את הסנדוויץ', ואז הם הלכו לדרכם - ישראל לבית הספר והאב הביתה. נהוראי המשיכה ללכת באותה מהירות כמו קודם, ואבא הלך במהירות אחת",1
"שלושה אחים, בני 7, 9 ו-14. בעוד כמה שנים גילם הכולל יהיה 60 שנה?",0
"המרחק בין ירושלים לתל אביב הוא 50 ק""מ. א. כמה מהר עלינו לנסוע כדי להגיע מתל אביב לירושלים בשעה אחת? עֲבוּר. כמה מהר עלינו לנסוע כדי להגיע לירושלים בחצי שעה? שְׁלִישִׁי. אם אני נוסע ב-80 קמ""ש מירושלים לתל אביב, כמה זמן זה ייקח?",1
"דני ועמי יצאו ברגל זה לקראת זה משני יישובים המרוחקים זה מזה 30 ק""מ. הם נפגשו כעבור 4 שעות. למחרת, עמי יצא 5 שעות אחרי דני, והם נפגשו שעתיים לאחר צאתו של עמי. מהי מהירות ההליכה של דני ועמי?",0
"מטר, באיזו מהירות הוא צריך לנסוע? 1",1
"משפחת פנחס החליטה לקנות שולחן ו-6 כיסאות לפינת האוכל. הוצע להם במבצע דגם בעלות של 2,500 שקלים. כשסיימו לסרוק את המחירים והחליטו לרכוש את הדגם שהוצע להם, התברר שהמחירים השתנו. הכיסא התייקר ב-10% והשולחן הצטמצם ב-10%",1
אם יש לך מלבן עם צלע אחת באורך a ואורך הצלע השניה גדול מפאי,1
v: הבא למצב 2.+0,1
- שעות. כמה זמן לוקח לנסוע מעיר א' לעיר ב'? מה המרחק בין עיר א' לעיר ב'?,0
"להילה 12 חולצות חדשות, היא נתנה לאחותה x מתוכן א. הביעו בהמצאות x, מה כמות חולצות נשארו להילה ? לאחר שנתנה לאחותה את החולצות, קנתה הילה חולצות, באותה כמות שנשארו לה. ב . הביעו באמצעות x את כמות החולצות שיש להילה כעת.",1
"- קמ""ש ממהירותו של יעל. מצאו מה כמות זמן נמשכה הריצה של כל אחד?",1
"שני חברים קנו יחד כרטיס לוטו וזכו בפרס של 840 ש""ח. הם חילקו את הרווחים לפי מה שהם השקיעו, גלעד השקיע 18 ש""ח ותומר השקיע 24 ש""ח. כמה יקבל כל אחד? 6",0
"מספר חברים החליטו לקנות ביחד פלייסטשן. אילו היה כל אדם משלם 220 ₪ , היה נותר של עודף של 60 ₪ . אילו היה כל אחד משלם 200 ₪ , היה נו תר חוסר של 120 .₪ מהו מחיר שרכשו החברים את הפלייסטשן",1
"ענו על הסעיפים הבאים נתון מלבן שהיקפו 24 ס""מ ואורך צלע אחת שלו הוא 5 ס""מ. א. מה אורך הצלע השנייה 12 ס""מ 7 ס""מ 5 ס""מ נתון מלבן שהיקפו 24 ס""מ ואורך צלע אחת שלו הוא x ס""מ. ב . הביעו את אורך הצלע השנייה 24 − �� 12 − �� �� + 12",1
